"GeneID" "Symbol" "LocusTag" "Synonyms" "description" "type_of_gene" "Other_designations" "RAPdb_ID" "funrice" "logFC.fls2DEG_germfree" "logFC.fls2DEG_microbiota" "logFC.fls2DEG_x_microbiota" "logCPM" "F" "PValue" "FDR"
"LOC107276796" 107276796 "LOC107276796" "OSNPB_090341200" "OJ1116_F08.2|OJ1116_F08.4" "ankyrin-2" "protein-coding" "ankyrin-2|protein ACCELERATED CELL DEATH 6|Os09g0341200|P0448B03.13|P0448B03.15|ankyrin-like protein" "Os09g0341200" "-" 0.391220895299105 -1.09525421699902 -1.48647511229812 0.183378617456873 13.9565431724064 0.000293248775211706 0.00386443665419284
"LOC107276805" 107276805 "LOC107276805" "OSNPB_120151750" "-" "uncharacterized LOC107276805" "protein-coding" "uncharacterized protein LOC107276805|Os12g0151750" "Os12g0151750" "-" -0.130140031487781 -1.13701587048386 -1.00687583899608 0.121805759923027 12.3471723319889 0.000543105161342417 0.00581239927274947
"LOC107276808" 107276808 "LOC107276808" "OSNPB_080172700" "-" "uncharacterized LOC107276808" "protein-coding" "uncharacterized protein LOC107276808|OSJNBa0054L03.3|Os08g0172700" "Os08g0172700" "-" -0.392238414217012 -1.94578498445647 -1.55354657023946 -0.178291986224437 12.0108317921501 0.000621539722210508 0.00635177482170326
"LOC107276822" 107276822 "LOC107276822" "OSNPB_120231700" "-" "uncharacterized LOC107276822" "protein-coding" "uncharacterized protein LOC107276822|Os12g0231700" "Os12g0231700" "-" -0.61607204006312 -1.82704739063349 -1.21097535057037 -1.67624136401684 6.65151162970196 0.00771963904561229 0.0351878653444841
"LOC107276895" 107276895 "LOC107276895" "OSNPB_030664600" "-" "uncharacterized LOC107276895" "protein-coding" "uncharacterized protein LOC107276895|Os03g0664600" "Os03g0664600" "-" -0.25153613348346 -1.2774073396381 -1.02587120615464 2.63666802727098 19.4747210668353 4.8097174095618e-05 0.00118400538883264
"LOC107276936" 107276936 "LOC107276936" "-" "-" "uncharacterized LOC107276936" "ncRNA" "-" "-" "-" 1.31921578410407 0.634387774615759 -0.684828009488314 0.745263186444714 9.8385772961609 0.00157449207506656 0.0119479055165568
"LOC107276937" 107276937 "LOC107276937" "-" "-" "uncharacterized LOC107276937" "ncRNA" "-" "-" "-" 1.27022603178336 0.704815808991322 -0.565410222792033 -1.0012974333963 8.60316916423733 0.00281230282390035 0.0176144682144209
"LOC107276946" 107276946 "LOC107276946" "-" "-" "uncharacterized LOC107276946" "protein-coding" "uncharacterized protein LOC107276946" "-" "-" 0.627532585961687 1.39330067122671 0.765768085265021 2.08461869047416 24.2469330435151 1.29974117488093e-05 0.000527272846271119
"LOC107276953" 107276953 "LOC107276953" "OSNPB_040158400" "-" "myosin-9" "protein-coding" "myosin-9|Os04g0158400" "Os04g0158400" "-" -2.0281380227874 -2.08523916843954 -0.0571011456521453 -1.62746750658964 9.3294012230519 0.00198979930190736 0.0139291161396155
"LOC107276962" 107276962 "LOC107276962" "OSNPB_110172100" "-" "pectinesterase" "protein-coding" "pectinesterase|Os11g0172100" "Os11g0172100" "-" -3.50703955197494 -0.225030767757612 3.28200878421733 0.908388553862809 56.6345080804443 4.56722568294582e-08 1.22743216299432e-05
"LOC107276964" 107276964 "LOC107276964" "-" "-" "uncharacterized LOC107276964" "ncRNA" "-" "-" "-" 1.28606027763601 0.434449631748633 -0.851610645887378 -0.868845312377119 9.34043254811891 0.00197959068116341 0.0139017683069603
"LOC107276997" 107276997 "LOC107276997" "OSNPB_040274250" "-" "alpha-L-arabinofuranosidase 1" "protein-coding" "alpha-L-arabinofuranosidase 1|Os04g0274250" "Os04g0274250" "-" -0.081017327445843 -1.72204005999239 -1.64102273254654 2.47219552977524 28.3877249654764 5.19536686825367e-06 0.000286968879867549
"LOC107277012" 107277012 "LOC107277012" "OSNPB_010588100" "-" "hypersensitive-induced response protein 1" "protein-coding" "hypersensitive-induced response protein 1|Os01g0588100|P0700A11.19|putative hypersensitive-induced response protein" "Os01g0588100" "-" 2.45064917499537 -0.149398489118715 -2.60004766411409 8.72132261336193 19.225312642566 9.70912492640566e-05 0.0018662201906617
"LOC107277029" 107277029 "LOC107277029" "OSNPB_020517750" "-" "uncharacterized LOC107277029" "protein-coding" "uncharacterized protein LOC107277029|Os02g0517750" "Os02g0517750" "-" 3.24755758959963 3.51327412154329 0.265716531943665 -2.01263573797825 30.2495078247636 3.25016365434193e-06 0.000217224687837943
"LOC107277031" 107277031 "LOC107277031" "OSNPB_060564600" "-" "cysteine synthase" "protein-coding" "cysteine synthase|glutathione S-transferase T3|Os06g0564600" "Os06g0564600" "-" -2.20123590787089 -1.66654782317479 0.534688084696106 2.01881697830533 10.4406060221241 0.00156541690527072 0.0119026892905312
"LOC107277075" 107277075 "LOC107277075" "OSNPB_070248500" "-" "wall-associated receptor kinase 2" "protein-coding" "LOW QUALITY PROTEIN: wall-associated receptor kinase 2|Os07g0248500|Os07g0248600" "Os07g0248500" "-" 8.2332577889544 0 -8.2332577889544 -2.91804297553845 13.1000780229945 0.00740986941567655 0.034272569023996
"LOC107277106" 107277106 "LOC107277106" "OSNPB_070653151" "-" "uncharacterized LOC107277106" "protein-coding" "uncharacterized protein LOC107277106|OSJNBb0003M19.18|Os07g0653151|Os07g0653200|putative BLE2 protein" "Os07g0653151" "-" 1.88437275428086 1.38151673273819 -0.502856021542661 -1.70505232318838 9.07285992866358 0.00224471380959015 0.0150514619978889
"LOC107277115" 107277115 "LOC107277115" "OSNPB_060539500" "-" "non-specific lipid-transfer protein 4.1" "protein-coding" "non-specific lipid-transfer protein 4.1|non-specific lipid-transfer protein|B1018E06.15|Os06g0539500" "Os06g0539500" "-" 0.710891684161613 -0.866514495016179 -1.57740617917779 6.02496806680976 25.481367133914 1.17715450822622e-05 0.000489583698103486
"LOC107277122" 107277122 "LOC107277122" "OSNPB_020227500" "-" "MDIS1-interacting receptor like kinase 1" "protein-coding" "MDIS1-interacting receptor like kinase 1|Os02g0227500|leucine-rich repeat receptor-like protein kinase PXL2" "Os02g0227500" "-" 0.552244385496508 1.60583283445458 1.05358844895807 -0.917680713513021 9.75106248229492 0.00163835663764699 0.0122551276863052
"LOC107277137" 107277137 "LOC107277137" "OSNPB_060183600" "P0554A06.4" "exocyst complex component EXO70A1" "protein-coding" "exocyst complex component EXO70A1|OSJNBb0036B04.20|Os06g0183600|leucine zipper-containing protein-like" "Os06g0183600" "-" 0.090393320437766 1.26087436733636 1.17048104689859 -0.515863620276246 11.2017012901898 0.000867975901579544 0.00799602610366214
"LOC107277145" 107277145 "LOC107277145" "OSNPB_010721300" "-" "putative disease resistance protein RGA3" "protein-coding" "putative disease resistance protein RGA3|NBS-LRR-like protein|Os01g0721300|P0690B02.17" "Os01g0721300" "-" -0.244204556317857 0.948557007854471 1.19276156417233 1.5287261791575 11.5366239016242 0.000754657403787036 0.007250263684956
"LOC107277220" 107277220 "LOC107277220" "OSNPB_100389300" "RCCR2" "red chlorophyll catabolite reductase" "protein-coding" "red chlorophyll catabolite reductase|Os10g0389300|red chlorophyll catabolite reductase 2" "Os10g0389300" "-" -2.17826144189839 0.78460315422695 2.96286459612534 -0.999863444380835 7.91857168953618 0.00397073177124134 0.0223058506350842
"LOC107277229" 107277229 "LOC107277229" "OSNPB_070524400" "-" "uncharacterized LOC107277229" "protein-coding" "uncharacterized protein LOC107277229|Os07g0524400" "Os07g0524400" "-" -1.85474637925078 0.0286317403343995 1.88337811958518 -1.65273153840773 10.1156433302905 0.00139001636812105 0.0109845396350423
"LOC107277259" 107277259 "LOC107277259" "OSNPB_020154975" "-" "receptor-like protein 2" "protein-coding" "receptor-like protein 2|receptor-like protein 3|Os02g0154975|Os02g0155600" "Os02g0154975" "-" 1.42182890968103 1.11857468152005 -0.303254228160972 -0.878517318844414 10.6253860467427 0.00111060524800484 0.00941373516175059
"LOC107277263" 107277263 "LOC107277263" "OSNPB_110250400" "-" "ankyrin repeat and SOCS box protein 11" "protein-coding" "ankyrin repeat and SOCS box protein 11|Os11g0250400|Os11g0250600" "Os11g0250400" "-" -0.0956580559701279 -1.40130961870003 -1.30565156272991 3.53136889832229 19.4778366274027 5.61838009531681e-05 0.00131180588181834
"LOC107277284" 107277284 "LOC107277284" "OSNPB_100172100" "-" "premnaspirodiene oxygenase" "protein-coding" "premnaspirodiene oxygenase|Os10g0172100" "Os10g0172100" "-" -1.28394302694623 0.603443332446002 1.88738635939223 3.22934467154141 16.0915935950241 0.000165206240617754 0.00263207606476462
"LOC107277286" 107277286 "LOC107277286" "OSNPB_040588900" "-" "uncharacterized LOC107277286" "protein-coding" "LOW QUALITY PROTEIN: uncharacterized protein LOC107277286|Os04g0588900" "Os04g0588900" "-" -0.300708626570046 0.83960286541017 1.14031149198022 -0.106868350130372 6.21455642321477 0.00985577217998393 0.041775129432397
"LOC107277296" 107277296 "LOC107277296" "OSNPB_110121000" "-" "protein LURP-one-related 5" "protein-coding" "protein LURP-one-related 5|Os11g0121000" "Os11g0121000" "-" -1.10724021994393 0.500685751063744 1.60792597100767 3.08803631196147 18.2943403829064 7.11527865258233e-05 0.00153497969343974
"LOC107277297" 107277297 "LOC107277297" "-" "-" "uncharacterized LOC107277297" "ncRNA" "-" "-" "-" 0.933877977718314 -0.412939807054755 -1.34681778477307 1.98801704199348 18.9746475184162 5.53153930954287e-05 0.0012979604014504
"LOC107277309" 107277309 "LOC107277309" "OSNPB_050533200" "-" "uncharacterized LOC107277309" "protein-coding" "uncharacterized protein LOC107277309|Os05g0533200|Os05g0533301" "Os05g0533200" "-" -1.21382168854158 -0.17497237314232 1.03884931539926 -1.30700596969241 5.75854012824495 0.0128206320086429 0.0498250873846574
"LOC107277319" 107277319 "LOC107277319" "OSNPB_120451300" "-" "uncharacterized LOC107277319" "protein-coding" "uncharacterized protein LOC107277319|Os12g0451300" "Os12g0451300" "-" 0.166679337822912 -0.88813030541435 -1.05480964323726 2.02794347984165 12.8435500949088 0.000446843910040703 0.00509330668911607
"LOC107277354" 107277354 "LOC107277354" "OSNPB_110618000" "-" "uncharacterized LOC107277354" "protein-coding" "uncharacterized protein LOC107277354|Os11g0618000" "Os11g0618000" "-" 3.8731271192259 2.7528679698552 -1.12025914937071 0.538684800441369 9.62009749762027 0.00227247170087844 0.0151579227647742
"LOC107277382" 107277382 "LOC107277382" "OSNPB_030100200" "-" "probable pterin-4-alpha-carbinolamine dehydratase, chloroplastic" "protein-coding" "probable pterin-4-alpha-carbinolamine dehydratase, chloroplastic|Os03g0100200" "Os03g0100200" "-" -2.79547999174489 0.545440354256089 3.34092034600097 3.04753902753456 38.1508842434015 1.28313760231098e-06 0.000119941960350286
"LOC107277424" 107277424 "LOC107277424" "OSNPB_110484700" "-" "uncharacterized LOC107277424" "protein-coding" "uncharacterized protein LOC107277424|Os11g0484700" "Os11g0484700" "-" -1.18223482338932 -2.26101101083259 -1.07877618744327 3.49815671785929 22.5520817545891 3.47871840140601e-05 0.000970773045335994
"LOC107277478" 107277478 "LOC107277478" "OSNPB_010547600" "NRT2.4|OsJ_02167|OsNRT2.4" "probable high-affinity nitrate transporter 2.4" "protein-coding" "probable high-affinity nitrate transporter 2.4|LOC_Os01g36720|OSJNBa0026J14" "Os01g0547600" "OsNRT2.4" -7.53524252255591 1.8453319298718 9.38057445242771 0.536323030540331 22.1757976116515 7.10791233343692e-05 0.00153497969343974
"LOC107277488" 107277488 "LOC107277488" "OSNPB_050358700" "-" "phospholipase D zeta 1" "protein-coding" "LOW QUALITY PROTEIN: phospholipase D zeta 1|Os05g0358700" "Os05g0358700" "-" -0.693619654355171 0.555747332128611 1.24936698648378 5.40751426400593 56.9332904520876 4.39902732278343e-08 1.21827279585371e-05
"LOC107277491" 107277491 "LOC107277491" "OSNPB_050470400" "Os05g0470400" "uncharacterized LOC107277491" "protein-coding" "uncharacterized protein LOC107277491|Os05g0470500" "Os05g0470400" "-" -0.561933626837942 0.692981475898648 1.25491510273659 -0.0357605231272323 6.4854023694919 0.0084636006393562 0.0374902635407816
"LOC107277504" 107277504 "LOC107277504" "OSNPB_030850500" "-" "uncharacterized LOC107277504" "protein-coding" "uncharacterized protein LOC107277504|Os03g0850500" "Os03g0850500" "-" 0.466969464185116 1.78448025447703 1.31751079029191 -1.03230828801501 11.4054637330858 0.000796928594033556 0.00752298341556959
"LOC107277579" 107277579 "LOC107277579" "OSNPB_020536300" "OJ1112_G07.29" "uncharacterized LOC107277579" "protein-coding" "uncharacterized protein LOC107277579|Os02g0536300" "Os02g0536300" "-" -1.5156218726203 -0.201549240954256 1.31407263166604 -1.34261205292839 5.40024382426664 0.0158602414758245 0.0573060813102707
"LOC107277620" 107277620 "LOC107277620" "OSNPB_040141300" "-" "uncharacterized LOC107277620" "protein-coding" "uncharacterized protein LOC107277620|Os04g0141300" "Os04g0141300" "-" 7.57538158359538 6.19971728819043 -1.37566429540496 -2.19784620631654 35.3942269633886 7.85736053254547e-06 0.000367878592779458
"LOC107277639" 107277639 "LOC107277639" "OSNPB_060333700" "-" "agamous-like MADS-box protein AGL61" "protein-coding" "agamous-like MADS-box protein AGL61|MADS-box protein-like|OSJNBa0012F14.2|Os06g0333700|P0531C01.41" "Os06g0333700" "-" -5.25691047209668 5.12548240610387e-15 5.25691047209669 -2.6167056790328 27.0106968503875 7.95740579390381e-05 0.00165680129668399
"LOC107277645" 107277645 "LOC107277645" "OSNPB_010909150" "-" "histone deacetylase HDT2" "protein-coding" "histone deacetylase HDT2|Os01g0909150" "Os01g0909150" "-" -2.1273380890429 -0.306848263642552 1.82048982540035 -1.84911216136223 11.6572151111849 0.000718003018341312 0.00702784725768555
"LOC107277649" 107277649 "LOC107277649" "OSNPB_100464500" "-" "E3 ubiquitin-protein ligase WAV3" "protein-coding" "E3 ubiquitin-protein ligase WAV3|Os10g0464500" "Os10g0464500" "-" 0.164458338957168 -0.919479802911558 -1.08393814186873 2.14711769562877 9.45134914185625 0.00188014976302475 0.0134144445595686
"LOC107277662" 107277662 "LOC107277662" "OSNPB_110649400" "OsCASPL1U1|OsJ_01636" "CASP-like protein 1U1" "protein-coding" "CASP-like protein 1U1|cASP-like protein 1U1|LOC_Os11g42940" "Os11g0649400" "-" -1.18605425455635 -0.679379899745212 0.506674354811142 4.64849794007096 32.7619948746152 2.26974157356466e-06 0.000173866106669563
"LOC107277668" 107277668 "LOC107277668" "OSNPB_120113800" "-" "RING-H2 finger protein ATL56" "protein-coding" "RING-H2 finger protein ATL56|Os12g0113800" "Os12g0113800" "-" 4.71143873971836 5.70409015782779 0.992651418109428 -1.32118456665697 49.6097492146946 1.16446913444841e-07 2.59424315336198e-05
"LOC107277674" 107277674 "LOC107277674" "-" "-" "uncharacterized LOC107277674" "ncRNA" "-" "-" "-" -0.638630136449221 0.426419755506493 1.06504989195571 3.43824603602394 8.35120839859408 0.00321106967553455 0.0192046390840583
"LOC107277723" 107277723 "LOC107277723" "OSNPB_080496700" "P0026F07.6" "uncharacterized LOC107277723" "protein-coding" "uncharacterized protein LOC107277723|B1142B04.35" "Os08g0496700" "-" 4.27606954642207 5.18161840197093 0.905548855548858 3.79408164687252 2204.3040484268 1.4271748991038e-20 3.81540937526409e-16
"LOC107277735" 107277735 "LOC107277735" "-" "-" "uncharacterized LOC107277735" "ncRNA" "-" "-" "-" 1.08980893752965 1.69525690574276 0.605447968213103 -2.08138954881967 10.0084832092364 0.00145832402044312 0.0113695232736974
"LOC107277738" 107277738 "LOC107277738" "OSNPB_050379500" "A1.1-4" "putative disease resistance protein RGA3" "protein-coding" "putative disease resistance protein RGA3|Os05g0379500" "Os05g0379500" "-" -0.28714502929751 1.06517233363992 1.35231736293743 1.46953066473747 12.3933712924293 0.000533226839531679 0.00573062140382774
"LOC107277786" 107277786 "LOC107277786" "-" "-" "3-oxoacyl-[acyl-carrier-protein] reductase FabG-like" "protein-coding" "LOW QUALITY PROTEIN: uncharacterized protein LOC107277786" "-" "-" -1.65180250705458 -0.397248579629625 1.25455392742495 2.08465877703629 12.6808003286274 0.000500551028134461 0.00549557748917729
"LOC107277792" 107277792 "LOC107277792" "-" "-" "uncharacterized LOC107277792" "ncRNA" "-" "-" "-" 1.23640728864583 0.651303701530725 -0.585103587115104 -0.571573991930832 6.1648094451937 0.0101384911654181 0.0425097902785897
"LOC107277801" 107277801 "LOC107277801" "OSNPB_030344600" "-" "protein LURP-one-related 11" "protein-coding" "protein LURP-one-related 11|Os03g0344600" "Os03g0344600" "-" 1.0048763219397 0.161465029231078 -0.843411292708618 2.86213793637926 14.5534907809105 0.000235986170982866 0.00334509771742096
"LOC107277827" 107277827 "LOC107277827" "OSNPB_010758100" "B1131G08.9" "uncharacterized LOC107277827" "protein-coding" "uncharacterized protein LOC107277827|Os01g0758100" "Os01g0758100" "-" 2.21873706182775 0.779029272276301 -1.43970778955145 -2.76704883500882 6.67445425842369 0.00762277895022574 0.0349249995638963
"LOC107277834" 107277834 "LOC107277834" "OSNPB_120545400" "-" "uncharacterized LOC107277834" "protein-coding" "uncharacterized protein LOC107277834|Os12g0545400" "Os12g0545400" "-" -0.352689397062578 -2.51665022028446 -2.16396082322188 -2.52807536656839 9.52337489553631 0.00181858263901551 0.0131364464391896
"LOC107277843" 107277843 "LOC107277843" "OSNPB_090441600" "OJ1344_B01.41|P0046G12.7" "cytochrome P450 71A1" "protein-coding" "cytochrome P450 71A1|Os09g0441600|Os09g0441625|putative elicitor-inducible cytochrome P450" "Os09g0441600" "-" 1.13245977431865 0.653601399160779 -0.47885837515787 0.00913853830320683 13.3619023220365 0.000366259108433665 0.00444788834342514
"LOC107277898" 107277898 "LOC107277898" "OSNPB_080194501" "Os08g0194501" "uncharacterized LOC107277898" "protein-coding" "uncharacterized protein LOC107277898|Os08g0194900|P0035F08.19" "Os08g0194501" "-" 1.10869761146637 0.434904206002705 -0.673793405463662 2.5923941685446 22.6773600736183 1.94858048042285e-05 0.000680069850700059
"LOC107277916" 107277916 "LOC107277916" "OSNPB_020182300" "OJ1297_C09.29" "zinc finger protein 1" "protein-coding" "zinc finger protein 1|Os02g0182300" "Os02g0182300" "-" -1.02784887785822 -0.615863776247837 0.411985101610383 4.32867833063506 21.1171300572318 3.45195125960071e-05 0.000964309978831403
"LOC107277917" 107277917 "LOC107277917" "OSNPB_090425450" "-" "WAS/WASL-interacting protein family member 3" "protein-coding" "WAS/WASL-interacting protein family member 3|Os09g0425450" "Os09g0425450" "-" -1.72058220658176 -0.456588368081358 1.2639938385004 -0.32571362040372 5.47497469280813 0.0152565919882138 0.0559261936395046
